Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
95	0.0	0.0	0.0	0.0	25.0	2375	3.6963015	0.4113801	5.964656	2.84068	3.6965663	0.4151647	5.991404	2.8521328	-3.9869802	0.1574228	1967.5422959327698
96	0.93009853	0.0	0.93009853	0.93009853	25.0	2400	3.7115667	0.4003467	6.037384	3.203007	3.7115407	0.40400416	6.1170096	3.208036	-3.9817328	0.1427514	1988.1164710521698
97	1.1947852	0.0	1.1947852	1.1947852	25.0	2425	3.7295532	0.4046164	6.3821545	3.2304606	3.7291226	0.40999562	6.361804	3.183336	-4.0518255	0.15800707	2008.6724410057068
98	4.7363706	0.0	4.7363706	4.7363706	25.0	2450	3.7511625	0.40763852	6.3522224	3.1808088	3.7512023	0.41105995	6.3026886	3.1827068	-4.202644	0.13987109	2029.0418467521667
99	1.1779044	0.0	1.1779044	1.1779044	25.0	2475	3.7911446	0.42124662	6.252213	2.7858777	3.7917204	0.42363846	6.29295	2.6436348	-4.1920424	0.16012833	2049.8184702396393
100	2.3115175	0.0	2.3115175	2.3115175	25.0	2500	3.808543	0.42696676	6.21581	3.242592	3.8072789	0.4287208	6.1998396	3.246028	-4.1333065	0.16134435	2070.4033591747284
101	0.6747582	0.0	0.6747582	0.6747582	25.0	2525	3.8404946	0.41173205	6.2622004	3.1636667	3.8400614	0.41099727	6.2710238	3.1155586	-4.0613017	0.15822008	2090.8470723629
102	0.0	0.0	0.0	0.0	25.0	2550	3.872668	0.42840576	5.918784	3.3678224	3.873496	0.43145555	5.863386	3.3504455	-4.1537504	0.15140744	2110.9646215438843
103	1.0887027	0.0	1.0887027	1.0887027	25.0	2575	3.8993473	0.4259928	6.1910543	3.3296404	3.898814	0.42762646	6.2339025	3.3125794	-4.1886196	0.14797784	2131.051906824112
104	0.6314317	0.0	0.6314317	0.6314317	25.0	2600	3.9337008	0.41025546	6.8276787	3.4044476	3.9331179	0.41353324	6.8424244	3.3608248	-4.15509	0.14520445	2151.060007095337
105	1.3473203	0.0	1.3473203	1.3473203	25.0	2625	3.9644196	0.42663577	6.0189805	3.468028	3.963658	0.42711616	5.9744234	3.4879453	-4.160893	0.14487778	2171.330902814865
106	3.6096556	0.0	3.6096556	3.6096556	25.0	2650	4.0004997	0.42374596	6.3387766	3.4626522	4.0024705	0.42630807	6.392809	3.434675	-4.3076143	0.15387714	2191.8281247615814
107	3.0889819	0.0	3.0889819	3.0889819	25.0	2675	4.025663	0.42299736	6.563835	3.5304348	4.024571	0.43016365	6.45275	3.335788	-4.372942	0.16287148	2212.229642391205
108	0.99314505	0.0	0.99314505	0.99314505	25.0	2700	4.038418	0.4125475	6.3550134	3.5266914	4.037737	0.41405103	6.335504	3.484148	-4.3660884	0.15258843	2232.6744136810303
109	2.1457767	0.0	2.1457767	2.1457767	25.0	2725	4.0540843	0.43239307	6.4324694	2.8977149	4.054579	0.43338162	6.462939	2.9799573	-4.3915253	0.15355419	2253.1075644493103
110	0.9796548	0.0	0.9796548	0.9796548	25.0	2750	4.07245	0.41036662	6.239723	3.544073	4.0731797	0.4125853	6.227489	3.5474494	-4.4364185	0.16313866	2273.8419823646545
111	0.0	0.0	0.0	0.0	25.0	2775	4.06639	0.3986605	6.643581	3.5487611	4.0654516	0.40142807	6.706188	3.5648124	-4.316535	0.14549774	2294.311416864395
112	0.5214966	0.0	0.5214966	0.5214966	25.0	2800	4.0621257	0.40821052	6.5149026	3.4087825	4.061227	0.41212198	6.4482384	3.4440658	-4.337095	0.1433752	2316.685474872589
